advertisment_index,time_of_day,day_of_week,agency,text_image_ratio,number_of_users
9818,06:59:25,Sunday,Agency D,0.5795718427362796,607.0
9827,04:51:19,Thursday,Agency A,0.9666213811870128,437.0
9829,01:40:57,Wednesday,Agency D,0.5974138886772322,127.0
9829,01:41:10,Wednesday,Agency D,0.5974138886772322,128.0
9831,03:23:09,Friday,Agency C,0.37349342755856596,309.0
9831,03:34:22,Friday,Agency C,0.37349342755856596,310.0
9831,03:45:17,Friday,Agency C,0.37349342755856596,313.0
9831,03:48:52,Friday,Agency C,0.37349342755856596,317.0
9836,00:14:39,Wednesday,Agency B,0.16195357800560461,32.0
9836,00:34:30,Wednesday,Agency B,0.16195357800560461,33.0
9836,00:45:39,Wednesday,Agency B,0.16195357800560461,36.0
9836,00:54:03,Wednesday,Agency B,0.16195357800560461,37.0
9842,04:03:05,Sunday,Agency C,0.40063189501979724,444.0
9842,04:05:31,Sunday,Agency C,0.40063189501979724,445.0
9842,04:06:46,Sunday,Agency C,0.40063189501979724,449.0
9842,04:07:44,Sunday,Agency C,0.40063189501979724,453.0
9842,04:11:48,Sunday,Agency C,0.40063189501979724,457.0
9842,04:17:33,Sunday,Agency C,0.40063189501979724,460.0
9842,04:32:46,Sunday,Agency C,0.40063189501979724,464.0
9842,04:33:39,Sunday,Agency C,0.40063189501979724,465.0
9842,04:41:06,Sunday,Agency C,0.40063189501979724,469.0
9842,04:44:50,Sunday,Agency C,0.40063189501979724,473.0
9842,04:51:26,Sunday,Agency C,0.40063189501979724,474.0
9842,04:54:24,Sunday,Agency C,0.40063189501979724,478.0
9842,04:55:17,Sunday,Agency C,0.40063189501979724,479.0
9842,04:58:40,Sunday,Agency C,0.40063189501979724,480.0
9845,02:01:15,Saturday,Agency B,0.2696304064066847,228.0
9845,02:04:10,Saturday,Agency B,0.2696304064066847,229.0
9845,02:06:45,Saturday,Agency B,0.2696304064066847,230.0
9845,02:07:10,Saturday,Agency B,0.2696304064066847,233.0
9845,02:14:06,Saturday,Agency B,0.2696304064066847,234.0
9845,02:15:01,Saturday,Agency B,0.2696304064066847,236.0
9845,02:15:16,Saturday,Agency B,0.2696304064066847,238.0
9845,02:18:21,Saturday,Agency B,0.2696304064066847,241.0
9845,02:22:06,Saturday,Agency B,0.2696304064066847,242.0
9845,02:22:07,Saturday,Agency B,0.2696304064066847,244.0
9845,02:24:22,Saturday,Agency B,0.2696304064066847,245.0
9845,02:25:13,Saturday,Agency B,0.2696304064066847,248.0
9845,02:25:54,Saturday,Agency B,0.2696304064066847,251.0
9845,02:27:20,Saturday,Agency B,0.2696304064066847,253.0
9845,02:31:14,Saturday,Agency B,0.2696304064066847,257.0
9845,02:31:50,Saturday,Agency B,0.2696304064066847,258.0
9845,02:32:26,Saturday,Agency B,0.2696304064066847,260.0
9845,02:41:46,Saturday,Agency B,0.2696304064066847,261.0
9845,02:43:30,Saturday,Agency B,0.2696304064066847,263.0
9845,02:44:25,Saturday,Agency B,0.2696304064066847,264.0
9845,02:46:13,Saturday,Agency B,0.2696304064066847,267.0
9845,02:48:43,Saturday,Agency B,0.2696304064066847,269.0
9845,02:51:06,Saturday,Agency B,0.2696304064066847,271.0
9845,02:56:37,Saturday,Agency B,0.2696304064066847,272.0
9845,02:57:29,Saturday,Agency B,0.2696304064066847,274.0
9848,01:02:15,Thursday,Agency B,0.7698344939284494,138.0
9848,01:10:45,Thursday,Agency B,0.7698344939284494,140.0
9848,01:16:49,Thursday,Agency B,0.7698344939284494,144.0
9848,01:24:54,Thursday,Agency B,0.7698344939284494,148.0
9848,01:42:16,Thursday,Agency B,0.7698344939284494,149.0
9848,01:59:36,Thursday,Agency B,0.7698344939284494,153.0
9850,09:05:47,Sunday,Agency D,0.34210082864531843,948.0
9864,01:02:52,Sunday,Agency B,0.9548815690737589,120.0
9864,01:04:18,Sunday,Agency B,0.9548815690737589,122.0
9864,01:12:05,Sunday,Agency B,0.9548815690737589,124.0
9864,01:14:06,Sunday,Agency B,0.9548815690737589,127.0
9864,01:14:59,Sunday,Agency B,0.9548815690737589,129.0
9864,01:15:21,Sunday,Agency B,0.9548815690737589,130.0
9864,01:17:38,Sunday,Agency B,0.9548815690737589,133.0
9864,01:20:43,Sunday,Agency B,0.9548815690737589,134.0
9864,01:21:45,Sunday,Agency B,0.9548815690737589,136.0
9864,01:31:27,Sunday,Agency B,0.9548815690737589,140.0
9864,01:31:31,Sunday,Agency B,0.9548815690737589,141.0
9864,01:31:42,Sunday,Agency B,0.9548815690737589,143.0
9864,01:31:43,Sunday,Agency B,0.9548815690737589,144.0
9864,01:32:44,Sunday,Agency B,0.9548815690737589,147.0
9864,01:35:13,Sunday,Agency B,0.9548815690737589,151.0
9864,01:37:21,Sunday,Agency B,0.9548815690737589,155.0
9864,01:39:22,Sunday,Agency B,0.9548815690737589,158.0
9864,01:44:15,Sunday,Agency B,0.9548815690737589,161.0
9864,01:47:52,Sunday,Agency B,0.9548815690737589,165.0
9864,01:49:10,Sunday,Agency B,0.9548815690737589,169.0
9864,01:59:19,Sunday,Agency B,0.9548815690737589,172.0
9877,03:11:18,Saturday,Agency B,0.7776132138883013,331.0
9877,03:21:53,Saturday,Agency B,0.7776132138883013,332.0
9877,03:25:01,Saturday,Agency B,0.7776132138883013,334.0
9877,03:44:06,Saturday,Agency B,0.7776132138883013,337.0
9877,03:46:03,Saturday,Agency B,0.7776132138883013,340.0
9877,03:58:17,Saturday,Agency B,0.7776132138883013,344.0
9882,09:04:25,Sunday,Agency B,0.23035818779029427,941.0
9882,09:04:28,Sunday,Agency B,0.23035818779029427,944.0
9884,00:10:22,Wednesday,Agency A,0.6078660944683589,22.0
9884,00:16:24,Wednesday,Agency A,0.6078660944683589,25.0
9884,00:38:52,Wednesday,Agency A,0.6078660944683589,26.0
9884,00:57:37,Wednesday,Agency A,0.6078660944683589,30.0
9886,02:34:41,Friday,Agency E,0.3832901852895201,249.0
9886,02:38:37,Friday,Agency E,0.3832901852895201,253.0
9886,02:39:41,Friday,Agency E,0.3832901852895201,256.0
9894,00:08:32,Saturday,Agency B,0.9534279744010109,20.0
9894,00:10:36,Saturday,Agency B,0.9534279744010109,21.0
9894,00:11:09,Saturday,Agency B,0.9534279744010109,22.0
9894,00:11:41,Saturday,Agency B,0.9534279744010109,24.0
9894,00:18:08,Saturday,Agency B,0.9534279744010109,28.0
9894,00:27:53,Saturday,Agency B,0.9534279744010109,30.0
9894,00:27:58,Saturday,Agency B,0.9534279744010109,33.0
9894,00:28:41,Saturday,Agency B,0.9534279744010109,34.0
9894,00:34:17,Saturday,Agency B,0.9534279744010109,38.0
9894,00:39:27,Saturday,Agency B,0.9534279744010109,39.0
9894,00:41:36,Saturday,Agency B,0.9534279744010109,40.0
9894,00:46:25,Saturday,Agency B,0.9534279744010109,44.0
9894,00:51:05,Saturday,Agency B,0.9534279744010109,47.0
9894,00:52:17,Saturday,Agency B,0.9534279744010109,50.0
9894,00:53:18,Saturday,Agency B,0.9534279744010109,51.0
9896,00:35:12,Tuesday,Agency C,0.777933037009511,43.0
9898,04:35:45,Saturday,Agency A,0.7588267699640309,423.0
9898,04:52:23,Saturday,Agency A,0.7588267699640309,426.0
9898,04:56:51,Saturday,Agency A,0.7588267699640309,427.0
9899,07:02:17,Sunday,Agency B,0.3551188462681707,706.0
9899,07:39:45,Sunday,Agency B,0.3551188462681707,709.0
9899,07:40:29,Sunday,Agency B,0.3551188462681707,711.0
9899,07:43:39,Sunday,Agency B,0.3551188462681707,712.0
9899,07:46:46,Sunday,Agency B,0.3551188462681707,716.0
9906,02:08:51,Friday,Agency D,0.8093013736498134,231.0
9906,02:14:53,Friday,Agency D,0.8093013736498134,233.0
9906,02:22:01,Friday,Agency D,0.8093013736498134,234.0
9906,02:40:55,Friday,Agency D,0.8093013736498134,236.0
9906,02:57:02,Friday,Agency D,0.8093013736498134,240.0
9916,06:27:49,Thursday,Agency A,0.42280537847595323,648.0
9934,09:17:54,Saturday,Agency B,0.06834765511076013,944.0
9934,09:58:26,Saturday,Agency B,0.06834765511076013,946.0
9936,00:04:08,Thursday,Agency E,0.37312922769282353,10.0
9936,00:19:36,Thursday,Agency E,0.37312922769282353,14.0
9936,00:20:38,Thursday,Agency E,0.37312922769282353,18.0
9936,00:28:06,Thursday,Agency E,0.37312922769282353,19.0
9936,00:29:34,Thursday,Agency E,0.37312922769282353,20.0
9936,00:52:17,Thursday,Agency E,0.37312922769282353,24.0
9941,07:58:11,Friday,Agency C,0.895617660901265,705.0
9945,04:40:56,Friday,Agency B,0.3086705567965977,436.0
9945,04:41:49,Friday,Agency B,0.3086705567965977,437.0
9960,03:01:33,Saturday,Agency B,0.10886539759140001,301.0
9960,03:05:57,Saturday,Agency B,0.10886539759140001,305.0
9960,03:15:26,Saturday,Agency B,0.10886539759140001,308.0
9960,03:16:19,Saturday,Agency B,0.10886539759140001,312.0
9960,03:16:24,Saturday,Agency B,0.10886539759140001,313.0
9960,03:16:33,Saturday,Agency B,0.10886539759140001,314.0
9960,03:18:51,Saturday,Agency B,0.10886539759140001,316.0
9960,03:27:00,Saturday,Agency B,0.10886539759140001,320.0
9960,03:30:12,Saturday,Agency B,0.10886539759140001,324.0
9960,03:36:00,Saturday,Agency B,0.10886539759140001,326.0
9960,03:41:01,Saturday,Agency B,0.10886539759140001,327.0
9960,03:47:39,Saturday,Agency B,0.10886539759140001,329.0
9960,03:50:24,Saturday,Agency B,0.10886539759140001,333.0
9960,03:51:37,Saturday,Agency B,0.10886539759140001,334.0
9960,03:56:42,Saturday,Agency B,0.10886539759140001,337.0
9963,07:12:47,Thursday,Agency E,0.23526844810152736,744.0
9967,04:47:09,Saturday,Agency B,0.802297895358613,403.0
9967,04:51:56,Saturday,Agency B,0.802297895358613,404.0
9980,03:27:58,Saturday,Agency B,0.9571279187719944,300.0
9980,03:33:38,Saturday,Agency B,0.9571279187719944,304.0
9982,03:52:19,Monday,Agency E,0.5135690322022074,330.0
9984,04:26:11,Thursday,Agency B,0.4446263963642104,424.0
9986,06:20:10,Sunday,Agency A,0.7965969899804861,638.0
9986,06:34:02,Sunday,Agency A,0.7965969899804861,642.0
9986,06:35:10,Sunday,Agency A,0.7965969899804861,644.0
9986,06:57:53,Sunday,Agency A,0.7965969899804861,645.0
9987,00:00:48,Thursday,Agency C,0.9615307468914777,46.0
9987,00:23:28,Thursday,Agency C,0.9615307468914777,50.0
9987,00:41:43,Thursday,Agency C,0.9615307468914777,51.0
9992,05:24:50,Saturday,Agency A,0.8785151189454584,504.0
9992,05:33:48,Saturday,Agency A,0.8785151189454584,505.0
9994,01:15:55,Tuesday,Agency A,0.0775803805008024,119.0
9994,01:36:38,Tuesday,Agency A,0.0775803805008024,120.0
9994,01:43:14,Tuesday,Agency A,0.0775803805008024,124.0
9997,05:14:42,Thursday,Agency E,0.37234397768463956,516.0
10002,00:27:37,Monday,Agency E,0.08160299236424995,0.0
10002,00:45:22,Monday,Agency E,0.08160299236424995,4.0
10006,05:02:59,Sunday,Agency A,0.14133661443221024,528.0
10006,05:03:41,Sunday,Agency A,0.14133661443221024,529.0
10006,05:06:41,Sunday,Agency A,0.14133661443221024,533.0
10006,05:07:26,Sunday,Agency A,0.14133661443221024,537.0
10006,05:14:47,Sunday,Agency A,0.14133661443221024,541.0
10006,05:27:42,Sunday,Agency A,0.14133661443221024,544.0
10006,05:33:43,Sunday,Agency A,0.14133661443221024,545.0
10006,05:37:46,Sunday,Agency A,0.14133661443221024,547.0
10006,05:42:33,Sunday,Agency A,0.14133661443221024,550.0
10006,05:47:52,Sunday,Agency A,0.14133661443221024,554.0
10006,05:49:26,Sunday,Agency A,0.14133661443221024,555.0
10006,05:51:15,Sunday,Agency A,0.14133661443221024,559.0
10006,05:53:10,Sunday,Agency A,0.14133661443221024,563.0
10006,05:57:53,Sunday,Agency A,0.14133661443221024,564.0
10007,04:29:16,Saturday,Agency C,0.35089006080506224,420.0
10007,04:40:41,Saturday,Agency C,0.35089006080506224,422.0
10007,04:45:08,Saturday,Agency C,0.35089006080506224,426.0
10007,04:45:36,Saturday,Agency C,0.35089006080506224,427.0
10009,01:05:57,Friday,Agency C,0.1988602823442741,127.0
10009,01:07:07,Friday,Agency C,0.1988602823442741,129.0
10009,01:09:27,Friday,Agency C,0.1988602823442741,130.0
10009,01:13:35,Friday,Agency C,0.1988602823442741,132.0
10009,01:16:11,Friday,Agency C,0.1988602823442741,135.0
10009,01:16:42,Friday,Agency C,0.1988602823442741,138.0
10009,01:20:58,Friday,Agency C,0.1988602823442741,141.0
10009,01:21:55,Friday,Agency C,0.1988602823442741,143.0
10009,01:23:16,Friday,Agency C,0.1988602823442741,146.0
10009,01:25:12,Friday,Agency C,0.1988602823442741,148.0
10009,01:25:36,Friday,Agency C,0.1988602823442741,151.0
10009,01:27:57,Friday,Agency C,0.1988602823442741,152.0
10009,01:35:30,Friday,Agency C,0.1988602823442741,156.0
10009,01:40:06,Friday,Agency C,0.1988602823442741,159.0
10009,01:44:20,Friday,Agency C,0.1988602823442741,162.0
10009,01:48:46,Friday,Agency C,0.1988602823442741,163.0
10009,01:50:25,Friday,Agency C,0.1988602823442741,165.0
10009,01:53:20,Friday,Agency C,0.1988602823442741,168.0
10009,01:55:52,Friday,Agency C,0.1988602823442741,170.0
10011,07:04:57,Sunday,Agency E,0.4989930338888011,747.0
10011,07:17:48,Sunday,Agency E,0.4989930338888011,749.0
10011,07:44:24,Sunday,Agency E,0.4989930338888011,750.0
10016,00:12:22,Thursday,Agency C,0.56676157864223,39.0
10016,00:30:49,Thursday,Agency C,0.56676157864223,43.0
10016,00:31:37,Thursday,Agency C,0.56676157864223,44.0
10016,00:33:14,Thursday,Agency C,0.56676157864223,45.0
10016,00:42:45,Thursday,Agency C,0.56676157864223,48.0
10018,00:00:36,Sunday,Agency C,0.7349235852462191,48.0
10018,00:02:08,Sunday,Agency C,0.7349235852462191,51.0
10018,00:04:41,Sunday,Agency C,0.7349235852462191,53.0
10018,00:04:51,Sunday,Agency C,0.7349235852462191,55.0
10018,00:05:56,Sunday,Agency C,0.7349235852462191,56.0
10018,00:08:19,Sunday,Agency C,0.7349235852462191,58.0
10018,00:09:54,Sunday,Agency C,0.7349235852462191,59.0
10018,00:12:20,Sunday,Agency C,0.7349235852462191,63.0
10018,00:12:53,Sunday,Agency C,0.7349235852462191,65.0
10018,00:13:12,Sunday,Agency C,0.7349235852462191,69.0
10018,00:13:28,Sunday,Agency C,0.7349235852462191,73.0
10018,00:13:53,Sunday,Agency C,0.7349235852462191,74.0
10018,00:15:22,Sunday,Agency C,0.7349235852462191,75.0
10018,00:16:03,Sunday,Agency C,0.7349235852462191,77.0
10018,00:17:26,Sunday,Agency C,0.7349235852462191,79.0
10018,00:18:34,Sunday,Agency C,0.7349235852462191,83.0
10018,00:19:20,Sunday,Agency C,0.7349235852462191,86.0
10018,00:19:57,Sunday,Agency C,0.7349235852462191,90.0
10018,00:23:24,Sunday,Agency C,0.7349235852462191,92.0
10018,00:28:48,Sunday,Agency C,0.7349235852462191,93.0
10018,00:29:27,Sunday,Agency C,0.7349235852462191,95.0
10018,00:31:18,Sunday,Agency C,0.7349235852462191,97.0
10018,00:33:27,Sunday,Agency C,0.7349235852462191,101.0
10018,00:37:03,Sunday,Agency C,0.7349235852462191,102.0
10018,00:37:33,Sunday,Agency C,0.7349235852462191,103.0
10018,00:38:50,Sunday,Agency C,0.7349235852462191,107.0
10018,00:42:59,Sunday,Agency C,0.7349235852462191,111.0
10018,00:43:42,Sunday,Agency C,0.7349235852462191,112.0
10018,00:44:12,Sunday,Agency C,0.7349235852462191,114.0
10018,00:48:42,Sunday,Agency C,0.7349235852462191,118.0
10018,00:49:07,Sunday,Agency C,0.7349235852462191,121.0
10018,00:50:00,Sunday,Agency C,0.7349235852462191,124.0
10018,00:50:55,Sunday,Agency C,0.7349235852462191,127.0
10018,00:51:23,Sunday,Agency C,0.7349235852462191,130.0
10018,00:52:05,Sunday,Agency C,0.7349235852462191,131.0
10018,00:53:27,Sunday,Agency C,0.7349235852462191,134.0
10018,00:53:34,Sunday,Agency C,0.7349235852462191,135.0
10018,00:55:50,Sunday,Agency C,0.7349235852462191,136.0
10018,00:56:39,Sunday,Agency C,0.7349235852462191,140.0
10020,02:04:02,Sunday,Agency D,0.8894029322568976,248.0
10020,02:05:29,Sunday,Agency D,0.8894029322568976,250.0
10020,02:07:34,Sunday,Agency D,0.8894029322568976,254.0
10020,02:08:52,Sunday,Agency D,0.8894029322568976,257.0
10020,02:09:44,Sunday,Agency D,0.8894029322568976,259.0
10020,02:19:44,Sunday,Agency D,0.8894029322568976,260.0
10020,02:25:11,Sunday,Agency D,0.8894029322568976,262.0
10020,02:29:57,Sunday,Agency D,0.8894029322568976,266.0
10020,02:30:43,Sunday,Agency D,0.8894029322568976,267.0
10020,02:38:17,Sunday,Agency D,0.8894029322568976,269.0
10020,02:53:52,Sunday,Agency D,0.8894029322568976,270.0
10020,02:56:34,Sunday,Agency D,0.8894029322568976,273.0
10020,02:56:56,Sunday,Agency D,0.8894029322568976,275.0
10026,04:43:14,Friday,Agency B,0.7735316640410571,406.0
10029,04:08:58,Saturday,Agency C,0.180799631930453,439.0
10029,04:23:38,Saturday,Agency C,0.180799631930453,440.0
10029,04:29:47,Saturday,Agency C,0.180799631930453,442.0
10029,04:31:02,Saturday,Agency C,0.180799631930453,446.0
10029,04:31:12,Saturday,Agency C,0.180799631930453,449.0
10029,04:39:45,Saturday,Agency C,0.180799631930453,453.0
10029,04:46:33,Saturday,Agency C,0.180799631930453,455.0
10029,04:47:55,Saturday,Agency C,0.180799631930453,459.0
10029,04:49:38,Saturday,Agency C,0.180799631930453,463.0
10029,04:50:37,Saturday,Agency C,0.180799631930453,464.0
10029,04:54:26,Saturday,Agency C,0.180799631930453,465.0
10029,04:55:15,Saturday,Agency C,0.180799631930453,468.0
10033,05:03:18,Sunday,Agency A,0.8310412554447897,512.0
10033,05:16:33,Sunday,Agency A,0.8310412554447897,513.0
10033,05:35:59,Sunday,Agency A,0.8310412554447897,514.0
10033,05:36:14,Sunday,Agency A,0.8310412554447897,515.0
10033,05:51:08,Sunday,Agency A,0.8310412554447897,518.0
10037,03:13:07,Friday,Agency C,0.5903604154353005,305.0
10037,03:47:08,Friday,Agency C,0.5903604154353005,307.0
10037,03:55:17,Friday,Agency C,0.5903604154353005,308.0
10037,03:59:13,Friday,Agency C,0.5903604154353005,312.0
10039,04:01:05,Wednesday,Agency E,0.21210521601346155,444.0
10041,00:08:26,Monday,Agency D,0.6342483874735504,5.0
10042,09:05:20,Thursday,Agency A,0.883177818678971,928.0
10065,00:04:41,Sunday,Agency D,0.9967503238909281,40.0
10065,00:04:46,Sunday,Agency D,0.9967503238909281,42.0
10065,00:08:15,Sunday,Agency D,0.9967503238909281,44.0
10065,00:12:52,Sunday,Agency D,0.9967503238909281,47.0
10065,00:13:28,Sunday,Agency D,0.9967503238909281,50.0
10065,00:14:58,Sunday,Agency D,0.9967503238909281,54.0
10065,00:18:17,Sunday,Agency D,0.9967503238909281,58.0
10065,00:21:20,Sunday,Agency D,0.9967503238909281,61.0
10065,00:22:48,Sunday,Agency D,0.9967503238909281,65.0
10065,00:24:01,Sunday,Agency D,0.9967503238909281,68.0
10065,00:25:23,Sunday,Agency D,0.9967503238909281,69.0
10065,00:30:37,Sunday,Agency D,0.9967503238909281,72.0
10065,00:31:49,Sunday,Agency D,0.9967503238909281,75.0
10065,00:31:54,Sunday,Agency D,0.9967503238909281,79.0
10065,00:33:18,Sunday,Agency D,0.9967503238909281,83.0
10065,00:34:56,Sunday,Agency D,0.9967503238909281,84.0
10065,00:37:30,Sunday,Agency D,0.9967503238909281,85.0
10065,00:42:56,Sunday,Agency D,0.9967503238909281,87.0
10065,00:45:39,Sunday,Agency D,0.9967503238909281,88.0
10065,00:46:00,Sunday,Agency D,0.9967503238909281,90.0
10065,00:46:08,Sunday,Agency D,0.9967503238909281,92.0
10065,00:47:04,Sunday,Agency D,0.9967503238909281,94.0
10065,00:49:15,Sunday,Agency D,0.9967503238909281,95.0
10065,00:53:20,Sunday,Agency D,0.9967503238909281,97.0
10065,00:54:41,Sunday,Agency D,0.9967503238909281,98.0
10065,00:54:43,Sunday,Agency D,0.9967503238909281,102.0
10065,00:57:25,Sunday,Agency D,0.9967503238909281,105.0
10066,02:07:26,Thursday,Agency B,0.8400471757060944,221.0
10066,02:11:15,Thursday,Agency B,0.8400471757060944,225.0
10068,06:43:33,Friday,Agency B,0.8528633199919718,607.0
10070,03:31:32,Thursday,Agency A,0.4776651076432332,335.0
10075,01:25:47,Thursday,Agency B,0.6783250846341843,117.0
10075,01:39:42,Thursday,Agency B,0.6783250846341843,119.0
10075,01:41:07,Thursday,Agency B,0.6783250846341843,122.0
10075,01:50:10,Thursday,Agency B,0.6783250846341843,125.0
10075,01:57:28,Thursday,Agency B,0.6783250846341843,126.0
10080,02:11:52,Sunday,Agency E,0.7380555605054765,224.0
10080,02:14:14,Sunday,Agency E,0.7380555605054765,226.0
10080,02:14:55,Sunday,Agency E,0.7380555605054765,227.0
10080,02:20:02,Sunday,Agency E,0.7380555605054765,229.0
10080,02:22:51,Sunday,Agency E,0.7380555605054765,230.0
10080,02:27:18,Sunday,Agency E,0.7380555605054765,231.0
10080,02:31:05,Sunday,Agency E,0.7380555605054765,234.0
10080,02:38:13,Sunday,Agency E,0.7380555605054765,236.0
10080,02:41:56,Sunday,Agency E,0.7380555605054765,237.0
10080,02:50:04,Sunday,Agency E,0.7380555605054765,239.0
10080,02:55:27,Sunday,Agency E,0.7380555605054765,242.0
10081,03:02:29,Friday,Agency D,0.563339680170055,308.0
10081,03:08:44,Friday,Agency D,0.563339680170055,311.0
10081,03:14:13,Friday,Agency D,0.563339680170055,312.0
10081,03:42:38,Friday,Agency D,0.563339680170055,313.0
10081,03:46:24,Friday,Agency D,0.563339680170055,316.0
10084,02:18:17,Tuesday,Agency B,0.3172382292234607,215.0
10084,02:22:33,Tuesday,Agency B,0.3172382292234607,219.0
10084,02:48:33,Tuesday,Agency B,0.3172382292234607,220.0
10084,02:51:23,Tuesday,Agency B,0.3172382292234607,222.0
10085,01:05:08,Friday,Agency E,0.17617063354484264,130.0
10085,01:05:29,Friday,Agency E,0.17617063354484264,131.0
10085,01:29:31,Friday,Agency E,0.17617063354484264,132.0
10085,01:31:09,Friday,Agency E,0.17617063354484264,136.0
10085,01:31:51,Friday,Agency E,0.17617063354484264,137.0
10085,01:33:04,Friday,Agency E,0.17617063354484264,140.0
10085,01:40:36,Friday,Agency E,0.17617063354484264,141.0
10085,01:42:03,Friday,Agency E,0.17617063354484264,142.0
10085,01:42:58,Friday,Agency E,0.17617063354484264,145.0
10085,01:50:05,Friday,Agency E,0.17617063354484264,147.0
10085,01:57:01,Friday,Agency E,0.17617063354484264,151.0
10089,00:12:54,Thursday,Agency C,0.9994263594767004,18.0
10089,00:20:45,Thursday,Agency C,0.9994263594767004,22.0
10092,05:48:18,Thursday,Agency E,0.01483533444855234,542.0
10094,03:02:34,Sunday,Agency D,0.5435110698032626,306.0
10094,03:04:37,Sunday,Agency D,0.5435110698032626,308.0
10094,03:07:10,Sunday,Agency D,0.5435110698032626,309.0
10094,03:12:22,Sunday,Agency D,0.5435110698032626,310.0
10094,03:15:37,Sunday,Agency D,0.5435110698032626,312.0
10094,03:16:48,Sunday,Agency D,0.5435110698032626,314.0
10094,03:18:13,Sunday,Agency D,0.5435110698032626,318.0
10094,03:24:24,Sunday,Agency D,0.5435110698032626,322.0
10094,03:38:11,Sunday,Agency D,0.5435110698032626,326.0
10094,03:42:54,Sunday,Agency D,0.5435110698032626,330.0
10094,03:52:00,Sunday,Agency D,0.5435110698032626,334.0
10094,03:58:56,Sunday,Agency D,0.5435110698032626,335.0
10094,03:59:25,Sunday,Agency D,0.5435110698032626,339.0
10112,01:19:27,Wednesday,Agency D,0.06068057469574584,131.0
10112,01:25:10,Wednesday,Agency D,0.06068057469574584,135.0
10120,00:16:52,Tuesday,Agency E,0.5517329165965286,21.0
10122,00:01:23,Friday,Agency A,0.10217968653411669,44.0
10122,00:01:44,Friday,Agency A,0.10217968653411669,45.0
10122,00:03:18,Friday,Agency A,0.10217968653411669,46.0
10122,00:04:21,Friday,Agency A,0.10217968653411669,47.0
10122,00:06:18,Friday,Agency A,0.10217968653411669,50.0
10122,00:09:07,Friday,Agency A,0.10217968653411669,54.0
10122,00:10:51,Friday,Agency A,0.10217968653411669,58.0
10122,00:12:23,Friday,Agency A,0.10217968653411669,60.0
10122,00:14:07,Friday,Agency A,0.10217968653411669,64.0
10122,00:15:32,Friday,Agency A,0.10217968653411669,67.0
10122,00:15:38,Friday,Agency A,0.10217968653411669,68.0
10122,00:18:51,Friday,Agency A,0.10217968653411669,72.0
10122,00:18:56,Friday,Agency A,0.10217968653411669,73.0
10122,00:20:22,Friday,Agency A,0.10217968653411669,74.0
10122,00:20:26,Friday,Agency A,0.10217968653411669,76.0
10122,00:24:15,Friday,Agency A,0.10217968653411669,79.0
10122,00:25:29,Friday,Agency A,0.10217968653411669,82.0
10122,00:26:33,Friday,Agency A,0.10217968653411669,85.0
10122,00:26:45,Friday,Agency A,0.10217968653411669,86.0
10122,00:26:53,Friday,Agency A,0.10217968653411669,88.0
10122,00:27:18,Friday,Agency A,0.10217968653411669,92.0
10122,00:28:30,Friday,Agency A,0.10217968653411669,93.0
10122,00:31:10,Friday,Agency A,0.10217968653411669,95.0
10122,00:34:20,Friday,Agency A,0.10217968653411669,97.0
10122,00:34:52,Friday,Agency A,0.10217968653411669,98.0
10122,00:35:39,Friday,Agency A,0.10217968653411669,100.0
10122,00:39:54,Friday,Agency A,0.10217968653411669,102.0
10122,00:40:06,Friday,Agency A,0.10217968653411669,103.0
10122,00:47:42,Friday,Agency A,0.10217968653411669,106.0
10122,00:48:19,Friday,Agency A,0.10217968653411669,107.0
10122,00:49:57,Friday,Agency A,0.10217968653411669,110.0
10122,00:52:05,Friday,Agency A,0.10217968653411669,111.0
10122,00:56:04,Friday,Agency A,0.10217968653411669,115.0
10122,00:56:55,Friday,Agency A,0.10217968653411669,116.0
10122,00:58:19,Friday,Agency A,0.10217968653411669,120.0
10122,00:58:23,Friday,Agency A,0.10217968653411669,124.0
10122,00:59:21,Friday,Agency A,0.10217968653411669,127.0
10122,00:59:47,Friday,Agency A,0.10217968653411669,130.0
10130,03:05:58,Thursday,Agency E,0.4288645379582132,313.0
10130,03:14:36,Thursday,Agency E,0.4288645379582132,317.0
10130,03:28:31,Thursday,Agency E,0.4288645379582132,320.0
10136,02:00:33,Sunday,Agency C,0.09318777108895993,234.0
10136,02:02:00,Sunday,Agency C,0.09318777108895993,236.0
10136,02:03:06,Sunday,Agency C,0.09318777108895993,237.0
10136,02:03:40,Sunday,Agency C,0.09318777108895993,238.0
10136,02:06:42,Sunday,Agency C,0.09318777108895993,241.0
10136,02:06:51,Sunday,Agency C,0.09318777108895993,244.0
10136,02:07:31,Sunday,Agency C,0.09318777108895993,248.0
10136,02:07:51,Sunday,Agency C,0.09318777108895993,249.0
10136,02:10:20,Sunday,Agency C,0.09318777108895993,252.0
10136,02:13:06,Sunday,Agency C,0.09318777108895993,254.0
10136,02:13:39,Sunday,Agency C,0.09318777108895993,258.0
10136,02:14:57,Sunday,Agency C,0.09318777108895993,262.0
10136,02:15:27,Sunday,Agency C,0.09318777108895993,265.0
10136,02:16:59,Sunday,Agency C,0.09318777108895993,268.0
10136,02:17:01,Sunday,Agency C,0.09318777108895993,271.0
10136,02:17:53,Sunday,Agency C,0.09318777108895993,275.0
10136,02:17:58,Sunday,Agency C,0.09318777108895993,279.0
10136,02:19:16,Sunday,Agency C,0.09318777108895993,280.0
